qpid,cluster_GSZ,cluster_RM1sum,cluster_size,cluster_desccount,RM2,val_avg,jac_avg,desc,genename
FUN_013356-T1,4506.54855941,48.3791449222,80,370,2.40850592993,0.029973213542,3.51496568214e-05,LOW QUALITY PROTEIN: epidermal retinol dehydrogenase 2,SDR16C5
FUN_013447-T1,3.80819260943e-13,0.712429264474,1,58,0.634098971013,0.083205443012,4.31081207575e-06,Extracellular globin,
FUN_013517-T1,1308.13611455,25.188101753,37,2031,1.13954757296,0.0496089779696,1.84408929159e-05,Ribosomal protein L3 like,
FUN_013628-T1,429.943493485,60.8658941627,93,47257,0.818992159093,0.107574593211,1.1364873408e-05,Pyridoxal-5'-phosphate-dependent protein beta subunit,
FUN_013730-T1,486.703868201,62.9683439196,100,39638,1.04254924426,0.486534672333,0.00021603197355,Puromycin-sensitive aminopeptidase,NPEPPS
FUN_013766-T1,758.459676453,67.9018085006,99,16156,1.14547875054,0.475619633198,0.00082371797821,Phosphogluconate dehydrogenase,PGD
FUN_013791-T1,794.969508877,46.4525290445,73,10843,0.99490667176,0.16399579592,5.48185924058e-05,Spermidine synthase,SRM
FUN_013927-T1,2565.77559283,32.5710906473,58,827,1.68231409055,0.124530810558,0.000126191145879,Ribosomal protein rpl28,RPL28
FUN_013999-T1,5.3816466711e-07,0.538638910456,1,68974,0.591401319166,0.00264399729519,1.92049349903e-08,Peptidylprolyl isomerase,
FUN_014023-T1,2879.55098551,1.68475758497,3,34,1.7552289062,0.0252989935225,2.27164662715e-06,Short-chain collagen C4,
FUN_014120-T2,3991.53064082,42.2895961082,77,454,2.24804071726,0.115889302707,0.000356524628295,B cell receptor associated protein 31,BCAP31
FUN_014120-T1,4808.16199901,45.084849501,79,321,2.55320405545,0.0753486535891,0.000223472396671,B-cell receptor-associated protein 31,BCAP31
FUN_014232-T1,716.127790126,49.0038695287,67,12260,0.909011676321,0.0614326368889,6.31359579928e-05,Molecular chaperone DnaK,
FUN_014267-T1,3749.4855722,49.4855405996,82,548,2.11166217169,0.0412574360253,7.50859725353e-05,platelet-activating factor acetylhydrolase IB subunit gamma,PAFAH1B3
FUN_014517-T1,430.106252307,4.72995356822,8,4063,0.769480426256,0.0140337045841,3.09519723307e-06,Importin subunit alpha,
FUN_014518-T1,371.256730462,65.3200781323,100,68081,0.85473492806,0.219298425785,0.000203510438966,Glycogen phosphorylase,
FUN_014538-T1,1323.84964263,8.67782413529,15,804,1.16778538478,0.0910057238428,0.000624704440439,Actin depolymerizing factor,
FUN_014636-T1,2209.21638699,57.2913445113,97,1867,1.52510396177,0.0970135125528,1.22660432122e-05,Ubiquinol-cytochrome c reductase, Rieske iron-sulfur polypeptide 1,
FUN_014661-T1,1640.48769086,36.1977479648,61,2126,1.30115929448,0.103702825137,8.60408781646e-05,LOW QUALITY PROTEIN: 60S ribosomal protein L14,RPL14
FUN_014723-T1,4079.95296377,31.4210861886,58,327,2.23936653192,0.0328021930185,9.20565068357e-06,Mitochondrial cytochrome c oxidase subunit Vb,
FUN_014724-T1,1216.0363046,62.0060119147,97,6162,1.32357845465,0.466334367725,0.000335895934219,S-methyl-5'-thioadenosine phosphorylase,MTAP
FUN_014856-T1,506.41085617,54.644344916,97,35514,0.857217232705,0.121979209564,0.000195458402884,Manganese superoxide dismutase,SODA
FUN_015091-T1,1345.52999847,68.7004749378,98,5077,1.20833148342,0.151159234063,0.000254498846207,Dynein light chain,
FUN_015271-T1,2.09314781766e-13,0.666194765021,1,43,0.591271959777,0.00239989765491,7.01002308139e-07,Ribosomal protein L18a,
FUN_015333-T1,2528.9413045,40.7390603804,64,940,1.67618566988,0.140424993857,0.00919506681632,Proliferation-associated protein 2G4,PA2G4
FUN_015520-T1,830.417920937,65.312399338,99,13458,1.00396874705,0.154339932652,7.07186730901e-05,Proteasome subunit beta,PSMB5
FUN_015523-T1,1310.77910162,25.4286308877,40,2185,1.1424410942,0.0530734500435,2.62515328623e-05,Large subunit ribosomal protein L22e,RPL-22
FUN_015608-T1,173.743696088,8.06192931442,14,43561,0.67096946566,0.021644880817,1.00195845914e-05,Stress response protein nhaX,
FUN_015662-T1,3301.20671909,40.7664431972,63,543,1.93992938372,0.0555592330934,1.51273533538e-05,Aldehyde dehydrogenase mitochondrial,ALDH2
FUN_015935-T3,2076.30463063,52.0254705891,77,1677,1.45106394669,0.057616015207,0.000280319133718,Muscle myosin heavy chain,LOC106168235
FUN_015935-T1,2492.12357398,51.8807429277,77,1164,1.61705652352,0.0569839549558,0.000279890193228,Muscle myosin heavy chain,LOC106168235
FUN_016384-T1,1202.21939506,62.0079081387,88,5717,1.13569976037,0.122281996783,0.00012720241763,Ribosomal protein S4, Y-linked 1 Y isoform variant (Fragment),
FUN_016480-T1,2757.12772535,25.56011083,47,581,1.70239346828,0.0180034353051,2.78713160321e-05,Platelet glycoprotein IV variant,CD36
FUN_016715-T1,2141.33361659,38.1685012577,61,1249,1.47197210298,0.0479939119574,9.41503981078e-05,Lysosomal aspartic protease precursor,
FUN_016852-T1,916.71223283,28.3598168741,40,4470,0.977069930463,0.038454753577,0.000200896761037,Large subunit ribosomal protein 27a,
FUN_016909-T1,451.077439096,54.5481314787,87,40140,0.884070664478,0.214413068646,3.81228414649e-05,Pyruvate kinase PKLR,
FUN_016911-T1,3825.06038415,36.3248981246,60,385,2.14068982557,0.0389906587207,3.11391703278e-05,Acidic leucine-rich nuclear phosphoprotein 32 family member A,
FUN_016950-T1,1747.4558894,57.5984583039,100,3072,1.45604994381,0.31517452238,0.00125455920107,LOW QUALITY PROTEIN: integrin beta-PS,
FUN_017115-T1,4563.61950927,53.990894434,88,397,2.46538406659,0.0942191617237,5.35822320782e-06,Acetyl-CoA acetyltransferase B,ACAT1
FUN_017246-T1,3.80819260943e-13,0.77978849762,1,58,0.619400291046,0.0554721388054,2.87397022567e-06,Extracellular globin,
FUN_017246-T2,3.80819260943e-13,0.77978849762,1,58,0.619400291046,0.0554721388054,2.87397022567e-06,Extracellular globin,
FUN_017247-T1,3.80819260943e-13,0.579714463485,1,58,0.642819339282,0.09965893588,5.16325529552e-06,Extracellular globin,
FUN_017265-T1,2810.27689345,29.3332806258,47,559,1.71411075738,0.0,0.0,Fimbrin/plastin,PLS3
FUN_017427-T1,3442.83565112,14.8574609346,26,206,1.99354551094,0.049829686594,7.58299935286e-05,LOW QUALITY PROTEIN: laminin subunit gamma-1,
FUN_017450-T1,6854.95282837,3.16593162536,6,12,3.33478127354,0.00528320846809,2.0853307305e-06,Catechol-O-methyltransferase domain-containing protein 1 isoform 3,CCOAOMT
FUN_017460-T1,2248.01825802,37.5550473897,53,985,1.53507702699,0.086543826224,7.4793999712e-05,Ribosomal protein S17,RPS17
FUN_017470-T1,2573.8880214,48.6018106692,73,1034,1.68028531366,0.114580733762,0.000115810254947,Ribosomal protein rpl31,RPL31
FUN_017477-T1,961.520970886,42.1551955408,61,6196,1.02631118721,0.097549987203,6.52819879492e-05,Small subunit ribosomal protein S3e,RPS3
FUN_017628-T1,4093.40663549,41.7210291309,70,392,2.26869211079,0.0779770167136,8.1886833678e-05,Serine and arginine rich splicing factor 7,
FUN_017711-T1,721.22305826,3.33442352563,6,1083,0.88496973318,0.0122268999888,1.26440778753e-05,Tropomyosin,
FUN_017713-T3,2217.93499318,48.0010383526,75,1432,1.58016384007,0.194218986599,0.00268899525353,Allergen tropomyosin,
FUN_017713-T2,2095.6583849,41.7391217897,67,1433,1.51895915503,0.171047052994,0.00204314933607,Allergen tropomyosin,
FUN_017717-T1,703.571418276,45.6667521523,69,13090,0.911100738291,0.0748529555149,5.2278841711e-06,Acipenser baerii fructose 1,6-bisphosphatase mRNA,FBP1
FUN_017734-T1,834.536642544,53.4569593806,94,12669,0.936352911116,0.0236567862762,7.86862545082e-06,beta-hexosaminidase subunit beta,HEXB
FUN_017796-T1,2190.43437705,64.0660691818,96,1879,1.50182073006,0.0672574079121,2.7652507032e-05,Eukaryotic translation initiation factor 3 subunit E,EIF3E
FUN_017989-T1,1421.69181929,1.07577418161,2,93,1.16043254865,0.00331286943849,6.57198012672e-09,Lysosome-associated membrane glycoprotein 1,
FUN_018003-T1,181.940654648,53.0296190885,94,265796,0.695733682017,0.062183736397,1.99337048067e-06,Catechol-O-methyltransferase domain-containing protein 1,
FUN_018045-T1,404.445914597,69.3252697112,99,56793,0.981641707738,0.433702674057,4.62324491115e-05,Glyceraldehyde-3-phosphate dehydrogenase,
FUN_018060-T1,548.196476264,68.9143328738,99,30940,0.925274073374,0.218853179531,0.000164885869558,Isocitrate dehydrogenase [NADP] cytoplasmic,IDH1
FUN_018068-T1,218.947518972,49.8566978812,93,181825,0.743525579472,0.12442529095,5.83839841279e-05,Peptidyl-prolyl cis-trans isomerase,FKBP3
FUN_018075-T1,1451.19292248,40.5478659037,58,2586,1.21295743723,0.0801496131954,4.86620613526e-05,Ribosomal protein 49,RPL32
FUN_018133-T1,327.549958146,2.46833088563,4,3501,0.722900602929,0.00354833760467,3.69936894343e-08,Seryl-tRNA synthetase,
FUN_018161-T1,1698.04014786,22.4145402424,35,1139,1.27686838603,0.0144337349558,0.00012236777482,Four and a half LIM domains,
FUN_018366-T1,2227.96288112,62.5638477974,97,1836,1.55448724569,0.13830532057,1.36668754961e-05,Succinate--CoA ligase [ADP-forming] subunit beta, mitochondrial,SUCLA2
FUN_018662-T1,921.937563588,63.685727751,100,11050,0.960418138915,0.00310021281528,3.43848883344e-08,Prolyl 4-hydroxylase, beta polypeptide,P4HB
FUN_018740-T1,768.16263014,57.7348174334,96,15269,1.13840267663,0.454966901096,0.000258349486311,Phosphotransferase,
FUN_018758-T1,3144.38247187,33.3820784349,59,560,1.87787301839,0.0568251893305,0.00013396468242,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit,RPN2
FUN_018834-T1,3519.57511357,40.7251612794,67,508,2.03343136138,0.0671443166871,0.000741405505185,nuclear migration protein nudC,NUDC
FUN_018867-T1,812.427729283,62.8636229001,96,13651,1.03305131684,0.222779482804,0.000354961972546,Superoxide dismutase [Cu-Zn],
FUN_018892-T1,381.052660158,35.4551073312,57,36827,0.785300830935,0.0808992947611,0.000157032434617,Adenylate kinase isoenzyme 1,AK1
FUN_018951-T1,646.46338485,53.6019548481,75,16860,0.89596495,0.0893941901559,3.37638759072e-05,Fumarate hydratase class I,
FUN_018991-T1,1054.89763998,11.0050685022,16,1350,1.03396867085,0.0415256530889,5.0935941522e-05,Ribosomal protein (Fragment),
FUN_019250-T1,2278.77609369,61.6555880892,95,1717,1.58238937757,0.152538099745,0.00168736123366,Finkel-Biskis-Reilly murine sarcoma virus (FBR-MuSV) ubiquitously expressed a,
FUN_019259-T1,589.696532074,59.1861531145,90,24310,0.933127989323,0.202347020429,0.000272783294221,Lactoylglutathione lyase,GLO1
FUN_019312-T1,686.111092662,30.2349604577,51,10173,0.888582303559,0.0455428881718,6.78818013409e-06,Methylmalonyl-CoA epimerase mitochondrial,MCEE
FUN_019383-T1,2180.92185813,56.7697457623,90,1777,1.49873334784,0.0686085912535,0.000102561058921,Ribosomal protein L27,RPL27
FUN_019438-T1,2131.26099534,33.7110540974,51,1054,1.46748675662,0.0471305891873,0.000157310658339,Programmed cell death protein 6,
FUN_019532-T1,537.311790331,40.3399705146,61,19844,0.821219846157,0.0307280721251,0.000462589893742,50S ribosome-binding GTPase,
FUN_019558-T1,1544.01463455,40.2784354709,68,2679,1.23178654259,0.0455689278819,0.00145784946699,Long-chain-fatty-acid-CoA ligase,ACSBG2
FUN_019721-T1,487.082869515,65.7471502207,98,38753,0.884427214088,0.18790412069,0.000244115795211,Triosephosphate isomerase A,
FUN_019784-T1,1632.13867047,61.7996055069,98,3453,1.34987143089,0.201883252424,0.000891945833333,NADH-cytochrome b5 reductase,CYB5R3
FUN_019929-T1,2667.29285276,43.5965624783,66,871,1.67991454439,0.0433909429863,1.01749351743e-05,Eukaryotic translation initiation factor,
FUN_019932-T1,1669.74217217,47.2476564162,66,2223,1.31477627574,0.107315525477,0.000108918310451,40S ribosomal protein S7,RPS7
FUN_019976-T1,298.525841843,33.1093676872,52,54782,0.7719095172,0.117920879861,5.57068210924e-05,transketolase,
FUN_020127-T1,2670.31459248,58.4842453633,81,1067,1.68971930548,0.0595832137654,0.000718259483078,Transitional endoplasmic reticulum ATPase,VCP
FUN_020187-T1,611.685724983,63.0937744421,96,24092,1.04603262998,0.398746133068,0.00114447292756,Transaldolase,TALDO1
FUN_020296-T1,3355.63267191,21.1585484854,41,342,1.96947900982,0.0702374136822,5.59005886468e-06,ATP synthase-coupling factor 6, mitochondrial,ATP5PF
FUN_020480-T1,1200.10870993,50.0035601009,87,5663,1.27414279635,0.384942198053,0.00399737064104,Annexin,
FUN_020564-T1,3613.70959518,28.3022684391,49,352,2.07243779558,0.0697244052605,1.13600349574e-06,Translocon-associated protein subunit alpha precursor,SSR1
FUN_020590-T1,355.628191979,59.2231805652,99,73461,0.837705352556,0.198964909105,0.000133696935246,Peptidylprolyl isomerase,FKBP4
FUN_020751-T1,400.464070906,30.7106439478,48,28102,0.771575702954,0.0403035308926,0.00146016090429,Phosphoribosylaminoimidazole carboxylase, phosphoribosylaminoimidazole succinocarboxamide synthetase,PAICS
FUN_020917-T1,4.35157305816e-13,0.598858021922,1,62,0.590474252765,0.000894815238789,3.440989829e-08,Cell division control protein 42 homolog,
FUN_020928-T1,387.770087567,47.2800157536,71,44293,0.771433403142,0.049669882821,1.65110242148e-05,Alkyl hydroperoxide reductase,PRDX6
FUN_021137-T1,431.851542141,40.5837310406,58,29204,0.800313216185,0.0708915156088,4.80280607938e-06,Eukaryotic translation elongation factor,
FUN_021249-T1,1134.62135459,1.0354313185,2,146,1.04537402488,0.00287825745725,3.29370918955e-07,Spectrin alpha chain,
FUN_021391-T1,2411.24766807,64.6025363775,99,1600,1.61857928778,0.120904750362,3.514322935e-05,NADH dehydrogenase [ubiquinone] flavoprotein 1, mitochondrial,NDUFV1
FUN_021407-T1,1767.16252601,42.6825062072,76,2285,1.35603054072,0.111632525481,1.45907249714e-05,Eukaryotic translation elongation factor 1 delta a (guanine nucleotide exchange protein),
FUN_021439-T1,2208.15965207,62.1268890411,95,1829,1.54444818742,0.134309428298,1.64795548795e-05,Succinate--CoA ligase [ADP-forming] subunit alpha, mitochondrial,SUCLG1
FUN_021468-T1,3283.48225668,54.3829243527,97,845,2.06018206066,0.29582657334,5.37061115154e-05,Alanine--glyoxylate and serine--pyruvate aminotransferase a,
FUN_021478-T1,2627.67910117,26.2699859415,45,611,1.65045297523,0.0177002174455,1.09757470763e-05,Nuclease-sensitive element-binding protein 1,
FUN_021912-T1,796.101354239,79.4275740807,98,14523,0.992900087371,0.159354585746,8.07615105505e-05,Tubulin beta chain,
FUN_021914-T1,792.654315994,77.9592121429,97,14490,0.993611867237,0.163299083686,8.13242716033e-05,Tubulin beta chain,
FUN_022077-T2,3042.39057431,48.8082673758,80,812,1.86940913647,0.117423499377,0.0109226040267,Putative reticulocalbin calumenin dna supercoiling factor,CALU
FUN_022077-T1,2886.29312447,42.9578249267,72,812,1.78801890209,0.081824271446,0.00673942155454,Putative reticulocalbin calumenin dna supercoiling factor,CALU
FUN_022140-T1,819.348483212,62.3560869304,96,13427,0.995403744764,0.146534044005,6.54078079627e-05,Proteasome subunit beta,PSMB1
FUN_022242-T1,3455.99109621,62.3128982645,86,676,1.99465163163,0.0419906235368,8.13367008717e-06,Receptor for activated protein kinase C,RACK1
FUN_022253-T1,3294.10670025,33.4905224807,58,502,2.02915384259,0.22875896564,0.0134455351655,Blast:Protein singed,
FUN_022472-T1,2573.27730389,36.9797178659,53,751,1.66243903676,0.0813447620991,0.000769564427525,Small subunit ribosomal protein S25e,RPS25
FUN_022473-T1,1202.37545403,2.94820024531,5,322,1.07534774443,0.00829675285433,1.41902545609e-05,Translocase of outer mitochondrial membrane 70,
FUN_022478-T1,4228.09359515,57.1025648061,86,452,2.30663391114,0.0478975377467,0.000538903881399,Rab geranylgeranyltransferase subunit beta,ACADM
FUN_022496-T1,1202.0602714,12.3035033569,18,1169,1.08747011449,0.031403539263,0.000106506202466,Large subunit ribosomal protein L7Ae,RPL7A
FUN_022499-T1,238.070131864,33.3955915851,55,90970,0.70310701883,0.0335401174,0.00513519313572,Persulfide dioxygenase mitochondrial,ETHE1
FUN_022652-T1,2984.7315167,56.4642851683,85,896,1.83714857971,0.100482303797,1.76006785035e-05,G protein subunit alpha q,GNA11
FUN_022667-T1,3039.16792236,36.7926808831,54,549,1.84956879777,0.0827952802474,0.0010065148275,Ribosomal protein S28,RPS28
FUN_022771-T1,3192.29608173,36.4823294755,55,507,1.8825527562,0.0294980377477,1.81750906786e-05,NADH-ubiquinone oxidoreductase subunit, mitochondrial,NDUFS1
FUN_022776-T1,1424.64329563,33.4248927811,53,2446,1.19436033112,0.0650998345666,5.02757624865e-06,Eukaryotic translation elongation factor 1 beta 2,
FUN_022807-T1,837.210438623,61.3274856277,100,13398,0.972974560506,0.0907349834765,4.21906934054e-05,Proteasome subunit beta,PSMB4
FUN_022931-T1,306.556776619,25.329568362,43,42928,0.725224687276,0.0237729174106,0.000116520022837,Heterogeneous nuclear ribonucleoprotein A1,
FUN_022934-T1,345.84894823,32.612555872,55,43146,0.743535644352,0.0286689679022,7.56035688117e-05,Heterogeneous nuclear ribonucleoprotein A1,
FUN_023125-T1,2720.30319547,47.4939712647,68,863,1.73888243653,0.114638618337,0.000134530953445,Ribosomal protein L35,RPL35
FUN_023170-T1,3262.87360625,55.9779817092,86,759,1.94615072773,0.0962286564622,4.86541704689e-06,mitochondrial-processing peptidase subunit beta,PMPCB
FUN_023321-T1,1488.89133115,32.9858864788,58,2452,1.21731017036,0.059910424308,5.56508796817e-05,60S ribosomal protein L6 (inferred by orthology to a C. elegans protein),
FUN_023349-T1,1830.95389122,70.285668466,98,2745,1.40159626048,0.149448431959,0.000351752907634,Clathrin heavy chain,
FUN_023404-T1,2167.00179526,55.0731882326,94,1881,1.49290255379,0.0681063572886,0.000273316312097,Phosphotriesterase-related protein isoform 1,PTER
FUN_023413-T1,1757.44886337,38.6455615864,64,1947,1.32001042064,0.0509258903365,0.00200767080956,Counting factor associated protein D,
FUN_023429-T1,1950.1417984,32.8184023633,50,1235,1.39181463332,0.0410518168145,2.25522405607e-05,Dynamin 1 long form,
FUN_023457-T1,1398.82215057,49.1522924681,84,4033,1.19507211954,0.0856660816532,0.00701180200331,Nitrilase/cyanide hydratase and apolipoprotein N-acyltransferase,NIT2
FUN_023572-T1,429.115766779,32.9840327842,56,28552,0.808524501243,0.0884482715601,3.05302086437e-05,oxygen-dependent coproporphyrinogen-III oxidase,
FUN_023603-T1,3243.7421872,32.9233464507,53,473,1.89924909758,0.0221459428044,0.000743650898147,Prohibitins and stomatins of the pid superfamily,STOML2
FUN_023617-T1,616.980795246,58.5501052559,99,24408,0.836792318098,0.0,0.0,Alpha-N-acetylgalactosaminidase,
FUN_023674-T1,1713.23323377,12.5353012836,23,736,1.29348467794,0.0343198501963,9.31912818979e-05,Cystatin-B thiol proteinase inhibitor,
FUN_023755-T1,1337.99436076,40.0635487664,67,3516,1.19063903364,0.123471615695,6.66507197204e-05,Seryl-tRNA synthetase,SARS
FUN_023805-T1,795.505193558,56.515414274,92,13645,0.979684417678,0.134870162062,5.77181126287e-05,Proteasome subunit beta type,
FUN_023863-T1,2466.52347193,40.3313603072,58,895,1.61756113973,0.0772651728555,6.0467252894e-05,Large subunit ribosomal protein L18e,RPL18
FUN_023928-T1,1487.0241686,1.24750284815,2,85,1.31700136226,0.249399182889,0.000506394279978,Sarcoplasmic calcium-binding protein,
FUN_023929-T1,1487.08759767,1.238146081,2,85,1.39635335824,0.399060591827,0.000810275313356,Sarcoplasmic calcium-binding protein,
FUN_023983-T1,1318.34211237,9.91645754014,18,973,1.19797827124,0.152139438295,0.000376200016047,Serum amyloid A protein-like,
FUN_023989-T1,296.935734929,14.9416024614,27,28754,0.727387367672,0.0351187479792,6.863553857e-06,Glutathione peroxidase,
FUN_024047-T1,2057.79632696,53.7070338522,90,1997,1.43531535359,0.0418770337539,9.97456198115e-05,Selenium-binding protein 1-A,
FUN_024089-T1,2624.1055075,43.3635277756,75,1023,1.66361534805,0.0451002042401,0.00350184032593,Villin protein quail,
FUN_024118-T1,675.253695032,52.5001704885,90,18541,0.914017873282,0.101728331136,1.89883471462e-05,Succinate dehydrogenase iron-sulfur subunit,SDHB
FUN_024380-T1,296.179521347,63.0670002492,98,104818,0.913903339771,0.387606272488,1.03406949326e-05,NAD-dependent succinate-semialdehyde dehydrogenase,ALDH5A1
FUN_024546-T1,2165.04094205,68.5184035219,98,1963,1.52797482071,0.135768925141,4.56784372719e-05,T-complex protein 1 subunit epsilon,
FUN_024562-T1,4656.95839085,1.70795435958,3,13,2.45446194184,0.00316714036681,5.52891647969e-08,Putative inorganic phosphate transporter 1-8,
FUN_024589-T1,616.065402454,54.3981517493,98,24239,0.88930016747,0.0997607265786,4.1070081953e-05,Glycine cleavage system H protein, mitochondrial,GCSH
FUN_024617-T1,4996.10292788,49.8084281627,80,301,2.67858734201,0.170052429056,0.000919172870927,Cathepsin Z,CTSZ
FUN_024631-T1,192.056450826,15.8385098261,24,61059,0.68683792241,0.0377644372316,9.51734155177e-06,3-oxoacyl-acyl-carrier-protein reductase FabG,FABG
FUN_024723-T1,743.855194904,44.4597991474,72,12224,0.965875560528,0.147795804727,8.53030826172e-05,Molybdopterin-binding domain of aldehyde dehydrogenase,XDH
FUN_024751-T1,2144.73201336,62.6478880343,100,2042,1.51159429987,0.120190298345,3.18203329739e-05,V-type proton ATPase subunit G,
FUN_024833-T1,2388.5697993,18.8330299494,34,560,1.58962990417,0.0833927855425,0.000190405642823,cellular retinoic acid-binding protein 2,CRABP2
FUN_024851-T1,3267.30075318,57.2757927322,85,748,1.92992942956,0.0622787304433,7.00576595717e-05,Chaperonin-containing T-complex polypeptide beta subunit,CCT2
FUN_024998-T1,627.345601891,67.5544300746,99,23617,1.09323401864,0.475955958889,0.00195598339269,Adenosylhomocysteinase,
FUN_025067-T1,2233.34374957,64.9336852643,93,1751,1.55538360685,0.13592665353,0.000249032665732,Ribosomal protein S21,RPS21
FUN_025282-T1,3.42443014603e-13,0.575356151934,1,55,0.596302906376,0.0118922700245,1.63130221167e-07,NADH dehydrogenase (Ubiquinone) 1 beta subcomplex subunit 6,
FUN_025355-T1,2586.07416489,11.4673281273,22,309,1.63333222985,0.0167946160012,7.08707465807e-05,Extended synaptotagmin-2,
FUN_025429-T1,2355.65432094,41.4274361688,57,965,1.55180649511,0.0368764311772,1.29107319636e-05,Vacuolar proton-translocating ATPase subunit B,
FUN_025447-T1,2974.17788597,54.2361982169,82,871,1.80949228273,0.0562613881107,0.00012963233188,T-complex protein 1 subunit theta,CCT8
FUN_025564-T1,2210.38757217,5.39330736895,10,192,1.48696114681,0.0241616636177,2.18112750656e-05,Activated RNA polymerase II transcriptional coactivator,
FUN_025633-T1,1467.88587342,37.7438032302,58,2529,1.19512383031,0.0339040654007,1.63137898922e-05,Vacuolar proton-ATPase E-subunit,
FUN_025721-T1,139.773538237,9.70685122975,17,81599,0.654081361381,0.015418695456,1.87472366055e-06,Nucleoredoxin-like protein 2 (inferred by orthology to a human protein),NXNL2
FUN_025725-T1,288.03729457,69.2252212114,100,112871,0.947004115583,0.456203865051,5.74638627511e-05,Peptidyl-prolyl cis-trans isomerase,
FUN_025859-T1,2400.99588311,58.2156610401,95,1548,1.58371208282,0.0628551273152,2.56049513246e-05,Eukaryotic translation initiation factor 3 subunit K,EIF3K
FUN_025967-T1,795.978201771,75.1567418211,98,14516,0.991348459426,0.156519973106,7.96485674855e-05,Tubulin beta chain,
FUN_026028-T1,1938.72750021,1.64706274047,3,75,1.39605237997,0.0576627006372,7.42730821154e-06,Williams-Beuren syndrome chromosomal region 27 protein,
FUN_026037-T1,540.102622467,49.9849770201,93,29932,0.911587798747,0.199140809414,0.000106038534226,Glutathione peroxidase,
FUN_026180-T1,3663.95182645,7.38903248751,11,77,2.05994986967,0.0082435555274,2.73285037792e-06,SET nuclear proto-oncogene a,SET
FUN_026328-T1,2540.31799751,63.9307368739,100,1455,1.80697221738,0.378302113867,0.0172449015456,Sideroflexin,SFXN5
FUN_026375-T1,1826.92670448,33.6482657971,52,1463,1.34890937304,0.0530917574121,2.9908815416e-06,Acetyl coenzyme A hydrolase transferase,
FUN_026382-T1,2987.85593185,46.3850352742,67,705,1.81819744795,0.0623655615152,6.63801461058e-05,26S proteasome non-ATPase regulatory subunit,PSMD7
FUN_026383-T1,5775.21611391,48.1789803776,82,231,2.93195252068,0.0601245580281,2.96812725557e-06,2,4-dienoyl-CoA reductase, mitochondrial,DECR1
FUN_026408-T1,3672.97111792,31.1504589689,49,341,2.06800661008,0.0166372945696,1.98395206543e-05,Heat shock protein, mitochondrial,HSPE1
FUN_026409-T1,1147.95126076,43.3454012647,63,4491,1.07536644334,0.0494066393831,2.10080223048e-05,Heat shock protein, mitochondrial,HSP60
FUN_026458-T1,1529.7461829,5.71400293919,10,401,1.21433325225,0.0234599472986,5.03511420686e-05,Putative actin-binding cytoskeleton protein filamin,
FUN_026461-T1,764.817510761,59.90786715,93,14929,1.12026380116,0.42327228875,0.000124190689742,4-hydroxyphenylpyruvate dioxygenase b,HPD
FUN_026511-T1,2105.86586798,59.168629181,98,2075,1.51397775178,0.154020918698,1.58841123167e-05,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1,RPN1
FUN_026527-T1,2.01597962592e-11,0.526129087778,1,422,0.591777622019,0.00335388176386,3.23421578e-06,Nucleolin,
FUN_026534-T2,432.859372206,45.9924726365,81,40545,0.793343920415,0.0569718062089,0.000255712075163,Heterogeneous nuclear ribonucleoprotein D like,HNRNPDL
FUN_026534-T1,434.946790577,46.6205251093,82,40649,0.777151459939,0.0248488359948,0.000143031532063,Heterogeneous nuclear ribonucleoprotein D like,HNRNPDL
FUN_026739-T1,260.980718335,41.0004527959,62,85437,0.735824613617,0.0781740372724,4.32645378823e-06,Methylmalonate-semialdehyde dehydrogenase,
FUN_026767-T1,1527.86522952,2.31498323201,4,161,1.23907374066,0.0715598046119,4.7620278496e-05,jmjC domain-containing protein 5,
FUN_026772-T1,1989.16473811,3.95603614279,7,166,1.42780852774,0.0795107843086,9.58405151922e-05,jmjC domain-containing protein 5,
FUN_026819-T1,3336.80629246,37.7753721816,71,599,1.94881757902,0.0454617045169,1.79318526064e-05,Sulfate permease pediculus us corporis sulfate permease,SLC26A11
FUN_026882-T1,466.03685979,65.008832772,93,40203,0.882187729658,0.199567997967,9.73409941882e-05,Phosphoglycerate mutase,GPMA
FUN_026889-T1,1994.65023715,38.554880292,58,1369,1.43229563902,0.0838382572649,6.33906735097e-05,Epididymis secretory protein Li 310,RPL24
FUN_026908-T1,789.476050592,34.113303905,55,8286,0.935411272617,0.055881551662,0.000181499947697,Cathepsin L cysteine proteinase,
FUN_026920-T1,1719.53796224,69.558364911,97,3081,1.36279058457,0.160330581026,9.58643915506e-06,Sodium/potassium-transporting ATPase subunit alpha,
FUN_027037-T1,4.35157305816e-13,0.598858021922,1,62,0.590474252765,0.000894815238789,3.440989829e-08,Cell division control protein 42 homolog,
FUN_027131-T1,715.632744154,38.069220374,60,11001,0.926067431159,0.0939531928637,0.000957064003595,Quinoid dihydropteridine reductase a,
FUN_027177-T1,1102.01288154,55.0726792143,93,7189,1.11828095893,0.165017754552,0.000819820300161,Hydroxylamine reductase,HCP
FUN_027272-T1,3811.80387022,51.4759621711,83,536,2.14601435042,0.0590403072098,7.19757809049e-05,Histidine triad nucleotide binding protein 1,HINT1
