SME|mk4.001377.09	47859faf9087125935ea0d0388879e99	252	Pfam	PF00520	Ion transport protein	13	121	3.4E-20	T	23-05-2018	IPR005821	Ion transport domain
SME|mk4.021900.01	378c8743be6e41aebbe0f3a37c8bb6a9	163	Pfam	PF07555	beta-N-acetylglucosaminidase	2	157	1.6E-40	T	23-05-2018	IPR011496	Beta-N-acetylglucosaminidase
SME|mk4.018473.02	043ed94266767bb8bd20a55a633e2773	63	Pfam	PF09380	FERM C-terminal PH-like domain	11	58	4.1E-12	T	23-05-2018	IPR018980	FERM, C-terminal PH-like domain
SME|mk4.005020.03	ed1de165d4f647f17306495dde13d9c3	343	Pfam	PF01112	Asparaginase	15	302	6.3E-73	T	23-05-2018	IPR000246	Peptidase T2, asparaginase 2
SME|mk4.000601.05	a5b7c413992836136226dd95a0aa39c3	84	Pfam	PF02780	Transketolase, C-terminal domain	2	84	7.2E-17	T	23-05-2018	IPR033248	Transketolase, C-terminal domain
SME|mk4.004899.00	51693967473783cb4ca41a455c4a0269	45	Pfam	PF02931	Neurotransmitter-gated ion-channel ligand binding domain	2	35	2.2E-11	T	23-05-2018	IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain
SME|mk4.053831.00	20307dfae9c673f4e8e5cd1aef642458	179	Pfam	PF12706	Beta-lactamase superfamily domain	25	140	6.1E-13	T	23-05-2018	IPR001279	Metallo-beta-lactamase
SME|mk4.000975.04	23e944136137a8d586231822289d89c3	207	Pfam	PF05699	hAT family C-terminal dimerisation region	109	177	6.6E-11	T	23-05-2018	IPR008906	HAT, C-terminal dimerisation domain
SME|mk4.001912.00	d1b1e7614e7505bc7eeebe72f0d30b55	237	Pfam	PF10034	Q-cell neuroblast polarisation	27	235	2.4E-69	T	23-05-2018	IPR018732	Dpy-19/Dpy-19-like
SME|mk4.000611.12	61c6d3bc3b5bd4bccd911357f6611095	314	Pfam	PF01044	Vinculin family	16	257	2.8E-52	T	23-05-2018	IPR006077	Vinculin/alpha-catenin
SME|mk4.031851.00	1b0ab02f31424d61e956f632061629c5	399	Pfam	PF03028	Dynein heavy chain and region D6 of dynein motor	109	216	6.5E-13	T	23-05-2018	IPR004273	Dynein heavy chain domain
SME|mk4.057682.00	f9bcfb02a6a760750cf74d3ba8d52499	207	Pfam	PF00795	Carbon-nitrogen hydrolase	3	175	4.9E-31	T	23-05-2018	IPR003010	Carbon-nitrogen hydrolase
SME|mk4.031070.00	26584f7630d7718de4da1eff419c0ab4	276	Pfam	PF00071	Ras family	10	171	2.4E-28	T	23-05-2018	IPR001806	Small GTPase superfamily
SME|mk4.000158.10	fbc2a3fab94af83a7da5244a7b9fd25d	108	Pfam	PF13639	Ring finger domain	8	48	9.9E-9	T	23-05-2018	IPR001841	Zinc finger, RING-type
SME|mk4.003721.00	02bcd1306f20838695b56a1107f7385e	80	Pfam	PF05207	CSL zinc finger	6	60	6.6E-24	T	23-05-2018	IPR007872	Zinc finger, DPH-type
SME|mk4.000320.02	7ebf18f505c6b4f5912812a052a2c15b	723	Pfam	PF07565	Band 3 cytoplasmic domain	137	372	2.9E-22	T	23-05-2018	IPR013769	Band 3 cytoplasmic domain
SME|mk4.000320.02	7ebf18f505c6b4f5912812a052a2c15b	723	Pfam	PF00955	HCO3- transporter family	468	524	8.4E-8	T	23-05-2018	IPR011531	Bicarbonate transporter, C-terminal
SME|mk4.000320.02	7ebf18f505c6b4f5912812a052a2c15b	723	Pfam	PF00955	HCO3- transporter family	549	663	2.3E-14	T	23-05-2018	IPR011531	Bicarbonate transporter, C-terminal
SME|mk4.072324.01	4c51807ea91fc813f1b1fb049a9e199f	372	Pfam	PF08245	Mur ligase middle domain	110	293	1.7E-24	T	23-05-2018	IPR013221	Mur ligase, central
SME|mk4.072324.01	4c51807ea91fc813f1b1fb049a9e199f	372	Pfam	PF01225	Mur ligase family, catalytic domain	7	105	2.8E-26	T	23-05-2018	IPR000713	Mur ligase, N-terminal catalytic domain
SME|mk4.072324.01	4c51807ea91fc813f1b1fb049a9e199f	372	Pfam	PF02875	Mur ligase family, glutamate ligase domain	314	371	1.0E-9	T	23-05-2018	IPR004101	Mur ligase, C-terminal
SME|mk4.016636.00	ace70e9e4effffc90bc4f2adb9a60ffc	197	Pfam	PF00179	Ubiquitin-conjugating enzyme	5	141	2.1E-37	T	23-05-2018	IPR000608	Ubiquitin-conjugating enzyme E2
SME|mk4.001036.06	4e922e7419f9a5bece9fc44bb1c9eaea	72	Pfam	PF05699	hAT family C-terminal dimerisation region	12	69	2.2E-6	T	23-05-2018	IPR008906	HAT, C-terminal dimerisation domain
SME|mk4.001020.00	d27ad65fe97cc3ff09c88e353e4a304b	262	Pfam	PF08241	Methyltransferase domain	50	143	1.2E-16	T	23-05-2018	IPR013216	Methyltransferase type 11
SME|mk4.002137.04	98fcfa3463e6aae1c0a9e7825e36def9	158	Pfam	PF00025	ADP-ribosylation factor family	14	156	1.0E-51	T	23-05-2018	IPR006689	Small GTPase superfamily, ARF/SAR type
SME|mk4.001857.01	b85eb8d57c35835211cea25decf9332e	309	Pfam	PF13637	Ankyrin repeats (many copies)	247	298	3.9E-6	T	23-05-2018
SME|mk4.001857.01	b85eb8d57c35835211cea25decf9332e	309	Pfam	PF12796	Ankyrin repeats (3 copies)	64	127	1.6E-9	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.001857.01	b85eb8d57c35835211cea25decf9332e	309	Pfam	PF12796	Ankyrin repeats (3 copies)	150	241	1.5E-17	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.001857.01	b85eb8d57c35835211cea25decf9332e	309	Pfam	PF12796	Ankyrin repeats (3 copies)	3	62	3.0E-10	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.003768.04	bd87dc3ea6021c218179d04954630ba2	235	Pfam	PF03031	NLI interacting factor-like phosphatase	18	156	4.6E-19	T	23-05-2018	IPR004274	FCP1 homology domain
SME|mk4.005973.01	a47b983c863b4ad723eea93f756285b2	346	Pfam	PF08246	Cathepsin propeptide inhibitor domain (I29)	31	89	1.7E-7	T	23-05-2018	IPR013201	Cathepsin propeptide inhibitor domain (I29)
SME|mk4.005973.01	a47b983c863b4ad723eea93f756285b2	346	Pfam	PF00112	Papain family cysteine protease	149	344	1.7E-64	T	23-05-2018	IPR000668	Peptidase C1A, papain C-terminal
SME|mk4.001254.03	53e272cca5c0a0380eb07d8ce8d3017b	173	Pfam	PF05517	p25-alpha	6	164	3.4E-41	T	23-05-2018	IPR008907	P25-alpha
SME|mk4.027742.00	bbda48e524fc0fe3ec31959332dacf6b	526	Pfam	PF00098	Zinc knuckle	455	469	2.3E-6	T	23-05-2018	IPR001878	Zinc finger, CCHC-type
SME|mk4.013539.01	5fced7534147ad3b483d3d0a78b88a3b	238	Pfam	PF02146	Sir2 family	7	119	4.4E-15	T	23-05-2018	IPR003000	Sirtuin family
SME|mk4.002889.01	d486bfd0c396845ab551de320c20284b	667	Pfam	PF06325	Ribosomal protein L11 methyltransferase (PrmA)	65	149	3.7E-9	T	23-05-2018
SME|mk4.019256.00	e3eaf8a7d19897968f5ee7441750434c	189	Pfam	PF00271	Helicase conserved C-terminal domain	43	150	3.6E-29	T	23-05-2018	IPR001650	Helicase, C-terminal
SME|mk4.000477.22	77be34a8bdf7ef2e6c67a53ef87e5ae9	188	Pfam	PF15965	TRAF-like zinc-finger	102	187	1.2E-21	T	23-05-2018	IPR001293	Zinc finger, TRAF-type
SME|mk4.038251.00	b9628c79345fd58471a85172fc07c719	290	Pfam	PF00270	DEAD/DEAH box helicase	41	203	5.2E-45	T	23-05-2018	IPR011545	DEAD/DEAH box helicase domain
SME|mk4.002936.00	5d67b6cf17374ccd4ba98e576edbb72f	150	Pfam	PF02221	ML domain	26	150	9.4E-28	T	23-05-2018	IPR003172	MD-2-related lipid-recognition domain
SME|mk4.045086.00	40b0739e8c954bc163ec1a1424329d77	114	Pfam	PF00098	Zinc knuckle	43	57	2.1E-7	T	23-05-2018	IPR001878	Zinc finger, CCHC-type
SME|mk4.011227.00	509f792b81e9d80221eb336982b39fa3	372	Pfam	PF17217	UPA domain	253	342	1.0E-14	T	23-05-2018	IPR033772	UPA domain
SME|mk4.011227.00	509f792b81e9d80221eb336982b39fa3	372	Pfam	PF00791	ZU5 domain	142	188	7.6E-9	T	23-05-2018	IPR000906	ZU5 domain
SME|mk4.015041.04	43203af66ca571dd52adb948280f56a5	277	Pfam	PF12796	Ankyrin repeats (3 copies)	69	135	3.7E-11	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.015041.04	43203af66ca571dd52adb948280f56a5	277	Pfam	PF12796	Ankyrin repeats (3 copies)	142	234	9.4E-12	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.001542.05	6e0c794f7ebd93322fdc01ac8659be63	343	Pfam	PF00858	Amiloride-sensitive sodium channel	59	275	1.3E-32	T	23-05-2018	IPR001873	Epithelial sodium channel
SME|mk4.019102.01	7409936d7f52ee145fcb7c1e11931bc2	303	Pfam	PF07679	Immunoglobulin I-set domain	168	240	1.3E-9	T	23-05-2018	IPR013098	Immunoglobulin I-set
SME|mk4.000382.04	e3745e0a55a3587914d4afc324dfe922	237	Pfam	PF13085	2Fe-2S iron-sulfur cluster binding domain	29	127	8.2E-29	T	23-05-2018	IPR025192	Succinate dehydogenase/fumarate reductase N-terminal
SME|mk4.000382.04	e3745e0a55a3587914d4afc324dfe922	237	Pfam	PF13534	4Fe-4S dicluster domain	167	237	3.6E-8	T	23-05-2018
SME|mk4.005725.00	e70889ec54561e602b22dbdd7e4a8846	455	Pfam	PF00028	Cadherin domain	173	254	6.2E-7	T	23-05-2018	IPR002126	Cadherin
SME|mk4.017150.01	c79fc899c3c343392ef88d0386f9ade1	230	Pfam	PF02844	Phosphoribosylglycinamide synthetase, N domain	3	103	2.5E-31	T	23-05-2018	IPR020562	Phosphoribosylglycinamide synthetase, N-terminal
SME|mk4.017150.01	c79fc899c3c343392ef88d0386f9ade1	230	Pfam	PF01071	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain	104	148	7.4E-6	T	23-05-2018	IPR020561	Phosphoribosylglycinamide synthetase, ATP-grasp (A) domain
SME|mk4.002178.02	899ec968bf5c211d8bcf37b36f51c28b	250	Pfam	PF00226	DnaJ domain	6	50	4.4E-14	T	23-05-2018	IPR001623	DnaJ domain
SME|mk4.002178.02	899ec968bf5c211d8bcf37b36f51c28b	250	Pfam	PF01556	DnaJ C terminal domain	125	240	8.0E-27	T	23-05-2018	IPR002939	Chaperone DnaJ, C-terminal
SME|mk4.003175.02	270e914e1e0d5a1727f5cfdc260d2326	291	Pfam	PF01156	Inosine-uridine preferring nucleoside hydrolase	2	287	1.6E-55	T	23-05-2018	IPR001910	Inosine/uridine-preferring nucleoside hydrolase domain
SME|mk4.000299.17	e5b14ec699c66974637197bd9e2ec17c	475	Pfam	PF05699	hAT family C-terminal dimerisation region	422	473	2.8E-10	T	23-05-2018	IPR008906	HAT, C-terminal dimerisation domain
SME|mk4.000299.17	e5b14ec699c66974637197bd9e2ec17c	475	Pfam	PF14291	Domain of unknown function (DUF4371)	3	88	6.7E-17	T	23-05-2018	IPR025398	Domain of unknown function DUF4371
SME|mk4.034034.00	ac74d565485cca1040d0e9ac373f4b83	80	Pfam	PF14713	Domain of unknown function (DUF4464)	12	77	2.2E-22	T	23-05-2018	IPR027887	Protein of unknown function DUF4464
SME|mk4.005175.01	57bcc6c2c332debc2a4abaec4299e1b8	486	Pfam	PF10557	Cullin protein neddylation domain	418	477	1.8E-21	T	23-05-2018	IPR019559	Cullin protein, neddylation domain
SME|mk4.005175.01	57bcc6c2c332debc2a4abaec4299e1b8	486	Pfam	PF00888	Cullin family	192	387	1.3E-50	T	23-05-2018	IPR001373	Cullin, N-terminal
SME|mk4.005175.01	57bcc6c2c332debc2a4abaec4299e1b8	486	Pfam	PF00888	Cullin family	50	192	1.8E-22	T	23-05-2018	IPR001373	Cullin, N-terminal
SME|mk4.000385.03	254748951659fcd7c2ee55d45987c8c5	250	Pfam	PF03370	Carbohydrate/starch-binding module (family 21)	129	231	6.5E-24	T	23-05-2018	IPR005036	CBM21 (carbohydrate binding type-21) domain
SME|mk4.003802.00	4bf50716d8070541e6e56dddcaeb3d13	454	Pfam	PF02214	BTB/POZ domain	23	106	6.6E-19	T	23-05-2018	IPR003131	Potassium channel tetramerisation-type BTB domain
SME|mk4.003802.00	4bf50716d8070541e6e56dddcaeb3d13	454	Pfam	PF00520	Ion transport protein	162	411	6.0E-21	T	23-05-2018	IPR005821	Ion transport domain
SME|mk4.011730.00	583d1bdaf84d2cd387bc49074f137a32	347	Pfam	PF00435	Spectrin repeat	88	186	6.0E-10	T	23-05-2018	IPR002017	Spectrin repeat
SME|mk4.011730.00	583d1bdaf84d2cd387bc49074f137a32	347	Pfam	PF08726	Ca2+ insensitive EF hand	279	343	7.3E-19	T	23-05-2018	IPR014837	EF-hand, Ca insensitive
SME|mk4.018476.00	1e017fdca5821c270e744601c449d983	281	Pfam	PF05193	Peptidase M16 inactive domain	135	269	2.0E-10	T	23-05-2018	IPR007863	Peptidase M16, C-terminal
SME|mk4.018476.00	1e017fdca5821c270e744601c449d983	281	Pfam	PF00675	Insulinase (Peptidase family M16)	2	106	4.9E-31	T	23-05-2018	IPR011765	Peptidase M16, N-terminal
SME|mk4.015197.00	2760208f659548363eae139e3ae32571	205	Pfam	PF01034	Syndecan domain	115	151	1.0E-5	T	23-05-2018	IPR027789	Syndecan/Neurexin domain
SME|mk4.001009.05	af361fae18deb462b1a9ce1383271057	465	Pfam	PF00071	Ras family	357	442	2.0E-18	T	23-05-2018	IPR001806	Small GTPase superfamily
SME|mk4.002029.01	27a86ff4b8e7a460f90170341598846f	373	Pfam	PF01391	Collagen triple helix repeat (20 copies)	128	183	1.3E-8	T	23-05-2018	IPR008160	Collagen triple helix repeat
SME|mk4.002029.01	27a86ff4b8e7a460f90170341598846f	373	Pfam	PF01410	Fibrillar collagen C-terminal domain	212	369	4.7E-35	T	23-05-2018	IPR000885	Fibrillar collagen, C-terminal
SME|mk4.000439.06	715e149f55a7825466a79604a566501f	738	Pfam	PF00373	FERM central domain	330	629	1.5E-15	T	23-05-2018	IPR019748	FERM central domain
SME|mk4.002500.00	5d2d77af760d9c3e9b38ad908b124f74	225	Pfam	PF00071	Ras family	18	178	1.0E-54	T	23-05-2018	IPR001806	Small GTPase superfamily
SME|mk4.000297.01	9d944e5ad84deb4c155d1590d01d27e0	279	Pfam	PF00443	Ubiquitin carboxyl-terminal hydrolase	57	272	4.8E-26	T	23-05-2018	IPR001394	Peptidase C19, ubiquitin carboxyl-terminal hydrolase
SME|mk4.003200.01	71564629eaccb345054e9bb214754e32	115	Pfam	PF00018	SH3 domain	46	91	1.9E-13	T	23-05-2018	IPR001452	SH3 domain
SME|mk4.005657.01	6555c1bcf3dcf5e6bd3f726f4a81ce7a	361	Pfam	PF00271	Helicase conserved C-terminal domain	173	268	8.8E-29	T	23-05-2018	IPR001650	Helicase, C-terminal
SME|mk4.005657.01	6555c1bcf3dcf5e6bd3f726f4a81ce7a	361	Pfam	PF00270	DEAD/DEAH box helicase	32	102	3.9E-12	T	23-05-2018	IPR011545	DEAD/DEAH box helicase domain
SME|mk4.003006.02	5fcc8512cca6c9df78c2f2f430956e17	389	Pfam	PF00176	SNF2 family N-terminal domain	53	296	7.9E-26	T	23-05-2018	IPR000330	SNF2-related, N-terminal domain
SME|mk4.002944.04	6a9b4d776a942f6b11b1921f79585563	101	Pfam	PF08606	Prp19/Pso4-like	71	100	6.5E-8	T	23-05-2018	IPR013915	Pre-mRNA-splicing factor 19
SME|mk4.003829.01	4f64b9c86552ba8d458a34e17075e22a	488	Pfam	PF16114	ATP citrate lyase citrate-binding	215	391	2.9E-85	T	23-05-2018	IPR032263	ATP-citrate synthase, citrate-binding domain
SME|mk4.000458.09	b47789d841513541aaecc6f4874d16db	262	Pfam	PF00664	ABC transporter transmembrane region	19	211	6.6E-30	T	23-05-2018	IPR011527	ABC transporter type 1, transmembrane domain
SME|mk4.018318.00	fad0b2dddf8a40ba562cd553c2d87e92	145	Pfam	PF12796	Ankyrin repeats (3 copies)	12	95	7.7E-14	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.001219.07	5df24d92353723b3565b988c55e005e7	60	Pfam	PF00412	LIM domain	5	58	1.9E-12	T	23-05-2018	IPR001781	Zinc finger, LIM-type
SME|mk4.008473.01	fdcef5b8edcdbdb2ee6d065da791bab5	267	Pfam	PF00160	Cyclophilin type peptidyl-prolyl cis-trans isomerase/CLD	125	265	9.2E-46	T	23-05-2018	IPR002130	Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain
SME|mk4.044821.00	63c73f145d5b283c9b0b036e2da10181	374	Pfam	PF13675	Type IV pili methyl-accepting chemotaxis transducer N-term	47	143	6.0E-23	T	23-05-2018	IPR029095	NarX-like, N-terminal
SME|mk4.044821.00	63c73f145d5b283c9b0b036e2da10181	374	Pfam	PF00672	HAMP domain	189	237	2.7E-8	T	23-05-2018	IPR003660	HAMP domain
SME|mk4.007599.00	467b373d3fc90b9e2832d822d49a933f	107	Pfam	PF00098	Zinc knuckle	14	26	0.0013	T	23-05-2018	IPR001878	Zinc finger, CCHC-type
SME|mk4.027108.00	7c62889cf35454ba3fe9918193260fbf	437	Pfam	PF07660	Secretin and TonB N terminus short domain	326	372	7.6E-9	T	23-05-2018	IPR011662	Secretin/TonB, short N-terminal domain
SME|mk4.027108.00	7c62889cf35454ba3fe9918193260fbf	437	Pfam	PF11741	AMIN domain	58	145	3.1E-8	T	23-05-2018	IPR021731	AMIN domain
SME|mk4.008988.03	6270d83ebb89b6c88b12cee12e3e8049	401	Pfam	PF12205	G protein-coupled receptor kinase-interacting protein 1 C term	274	394	4.0E-22	T	23-05-2018	IPR022018	ARF GTPase-activating protein GIT1, C-terminal
SME|mk4.026974.00	a7ba5389d1ba1e1d5c5213493347f9f9	109	Pfam	PF00036	EF hand	32	53	1.2E-7	T	23-05-2018	IPR002048	EF-hand domain
SME|mk4.026974.00	a7ba5389d1ba1e1d5c5213493347f9f9	109	Pfam	PF00036	EF hand	65	90	1.5E-6	T	23-05-2018	IPR002048	EF-hand domain
SME|mk4.015498.00	45972bce3b3bf05f61f308bd8ce4726c	141	Pfam	PF14746	WASH complex subunit 7, C-terminal	45	131	5.6E-27	T	23-05-2018	IPR028283	WASH complex subunit 7, C-terminal
SME|mk4.026626.00	196ded36434e3e554a1c1ff9245ac52d	266	Pfam	PF08393	Dynein heavy chain, N-terminal region 2	12	246	7.6E-100	T	23-05-2018	IPR013602	Dynein heavy chain, domain-2
SME|mk4.044745.00	8d72a8453a65bcd68dfeafa2dbf469c2	468	Pfam	PF04563	RNA polymerase beta subunit	27	425	8.8E-58	T	23-05-2018	IPR007644	RNA polymerase, beta subunit, protrusion
SME|mk4.044745.00	8d72a8453a65bcd68dfeafa2dbf469c2	468	Pfam	PF04561	RNA polymerase Rpb2, domain 2	189	378	9.9E-43	T	23-05-2018	IPR007642	RNA polymerase Rpb2, domain 2
SME|mk4.022157.01	73cf2ea9b61b89b3e38011490270c8d8	97	Pfam	PF00268	Ribonucleotide reductase, small chain	20	91	3.1E-18	T	23-05-2018	IPR000358	Ribonucleotide reductase small subunit family
SME|mk4.002334.04	cc446810a2e1467ca59d70fedbbf1628	104	Pfam	PF00046	Homeobox domain	2	37	3.6E-15	T	23-05-2018	IPR001356	Homeobox domain
SME|mk4.000052.15	00723b739191b21abb3ab487f47aa2ac	252	Pfam	PF13344	Haloacid dehalogenase-like hydrolase	25	124	7.6E-11	T	23-05-2018	IPR006357	HAD-superfamily hydrolase, subfamily IIA
SME|mk4.002119.00	6797548b8f8008a01a52af8fea10a8ee	83	Pfam	PF00584	SecE/Sec61-gamma subunits of protein translocation complex	20	73	4.9E-10	T	23-05-2018	IPR001901	Protein translocase complex, SecE/Sec61-gamma subunit
SME|mk4.010772.02	00b15d5d86a4a990a4097dc689868702	101	Pfam	PF01652	Eukaryotic initiation factor 4E	14	94	1.3E-23	T	23-05-2018	IPR001040	Translation Initiation factor eIF- 4e
SME|mk4.048279.00	65837834755a8b7cd6771aaf910f8b11	188	Pfam	PF00106	short chain dehydrogenase	11	90	1.0E-9	T	23-05-2018	IPR002347	Short-chain dehydrogenase/reductase SDR
SME|mk4.003181.00	92bec4bed17555c8ad11a7823598083c	57	Pfam	PF05724	Thiopurine S-methyltransferase (TPMT)	1	34	1.0E-4	T	23-05-2018	IPR008854	TPMT family
SME|mk4.001716.01	6c3526f400a69bfdcc329aa63a74cd4b	166	Pfam	PF01344	Kelch motif	114	155	3.3E-6	T	23-05-2018	IPR006652	Kelch repeat type 1
SME|mk4.012296.00	9af9a149d45bd96898cb7c2d16d4e3bb	481	Pfam	PF00098	Zinc knuckle	409	423	2.1E-6	T	23-05-2018	IPR001878	Zinc finger, CCHC-type
SME|mk4.024656.00	d4cc28ef3d5cf50a63ee3252bc415cc3	481	Pfam	PF04712	Radial spokehead-like protein	16	480	7.5E-145	T	23-05-2018	IPR006802	Radial spokehead-like protein
SME|mk4.003076.00	122d0e7e26a05d6d44d4f2b578795206	566	Pfam	PF00313	'Cold-shock' DNA-binding domain	316	382	2.4E-20	T	23-05-2018	IPR002059	Cold-shock protein, DNA-binding
SME|mk4.003076.00	122d0e7e26a05d6d44d4f2b578795206	566	Pfam	PF00313	'Cold-shock' DNA-binding domain	164	226	1.1E-12	T	23-05-2018	IPR002059	Cold-shock protein, DNA-binding
SME|mk4.003900.04	c640736d091125cccd4c0b45031884bf	103	Pfam	PF01214	Casein kinase II regulatory subunit	1	94	4.5E-29	T	23-05-2018	IPR000704	Casein kinase II, regulatory subunit
SME|mk4.012553.00	383201fb7fc2fd99da12751a2ddf9772	179	Pfam	PF15975	Flotillin	75	147	1.4E-9	T	23-05-2018	IPR031905	Flotillin, C-terminal domain
SME|mk4.001147.05	3705d3f428d7499735aa92275c1fa5a8	335	Pfam	PF00387	Phosphatidylinositol-specific phospholipase C, Y domain	12	110	4.5E-34	T	23-05-2018	IPR001711	Phospholipase C, phosphatidylinositol-specific, Y domain
SME|mk4.017870.00	5fc75b39208becee7307cd171efeca0b	92	Pfam	PF01131	DNA topoisomerase	11	87	1.6E-13	T	23-05-2018	IPR013497	DNA topoisomerase, type IA, central
SME|mk4.001770.01	b39a20aed9590b5a1f6e7c576986a029	197	Pfam	PF12796	Ankyrin repeats (3 copies)	131	194	1.1E-9	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.001770.01	b39a20aed9590b5a1f6e7c576986a029	197	Pfam	PF12796	Ankyrin repeats (3 copies)	38	127	1.3E-17	T	23-05-2018	IPR020683	Ankyrin repeat-containing domain
SME|mk4.001770.01	b39a20aed9590b5a1f6e7c576986a029	197	Pfam	PF13606	Ankyrin repeat	2	28	9.8E-4	T	23-05-2018	IPR002110	Ankyrin repeat
SME|mk4.003875.00	25936fdc435030bd886b3e6d1b9d332e	426	Pfam	PF05699	hAT family C-terminal dimerisation region	329	403	2.5E-11	T	23-05-2018	IPR008906	HAT, C-terminal dimerisation domain
SME|mk4.001938.05	4c6f22d7e021db6a2a43cbd808827626	496	Pfam	PF01728	FtsJ-like methyltransferase	155	330	1.8E-55	T	23-05-2018	IPR002877	Ribosomal RNA methyltransferase FtsJ domain
SME|mk4.001938.05	4c6f22d7e021db6a2a43cbd808827626	496	Pfam	PF11861	Domain of unknown function (DUF3381)	367	495	1.4E-23	T	23-05-2018	IPR024576	Ribosomal RNA methyltransferase Spb1, domain of unknown function DUF3381
SME|mk4.032339.00	35bf4ab0cf9f25027fc41f83ec6126a0	155	Pfam	PF00098	Zinc knuckle	82	98	3.3E-7	T	23-05-2018	IPR001878	Zinc finger, CCHC-type
SME|mk4.000017.12	48e6abd357fe9cedf58de51d4c3907d2	782	Pfam	PF00791	ZU5 domain	39	115	1.4E-5	T	23-05-2018	IPR000906	ZU5 domain
SME|mk4.000017.12	48e6abd357fe9cedf58de51d4c3907d2	782	Pfam	PF00531	Death domain	393	466	2.4E-5	T	23-05-2018	IPR000488	Death domain
SME|mk4.002585.03	dee1b08bca1b3b58a2e60baee49f640f	323	Pfam	PF04130	Spc97 / Spc98 family	110	323	1.1E-20	T	23-05-2018	IPR007259	Gamma-tubulin complex component protein
SME|mk4.002809.04	53f5b52f1e7c9b3f395c1301ce8fa9ae	296	Pfam	PF01608	I/LWEQ domain	58	197	9.1E-39	T	23-05-2018	IPR002558	I/LWEQ domain
SME|mk4.000692.02	be20151b0263f5a157264d1b2080ed7c	462	Pfam	PF10589	NADH-ubiquinone oxidoreductase-F iron-sulfur binding region	366	448	6.7E-31	T	23-05-2018	IPR019575	NADH-ubiquinone oxidoreductase 51kDa subunit, iron-sulphur binding domain
SME|mk4.000692.02	be20151b0263f5a157264d1b2080ed7c	462	Pfam	PF01512	Respiratory-chain NADH dehydrogenase 51 Kd subunit	80	249	1.6E-50	T	23-05-2018	IPR011538	NADH-ubiquinone oxidoreductase 51kDa subunit, FMN-binding domain
SME|mk4.001116.02	e6d9f14e3c67e9abdabad04b390347a9	190	Pfam	PF00091	Tubulin/FtsZ family, GTPase domain	1	154	6.7E-30	T	23-05-2018	IPR003008	Tubulin/FtsZ, GTPase domain
SME|mk4.002994.00	580c01687395742d1e42afe96cbf10af	432	Pfam	PF01433	Peptidase family M1 domain	120	185	2.7E-16	T	23-05-2018	IPR014782	Peptidase M1, membrane alanine aminopeptidase, N-terminal
SME|mk4.043054.00	7431696f2bb0b23f045d6e60f5f175c7	167	Pfam	PF07645	Calcium-binding EGF domain	2	38	7.5E-8	T	23-05-2018	IPR001881	EGF-like calcium-binding domain
SME|mk4.043054.00	7431696f2bb0b23f045d6e60f5f175c7	167	Pfam	PF12947	EGF domain	44	76	1.0E-10	T	23-05-2018	IPR024731	EGF domain
SME|mk4.043054.00	7431696f2bb0b23f045d6e60f5f175c7	167	Pfam	PF00094	von Willebrand factor type D domain	87	160	7.9E-7	T	23-05-2018	IPR001846	von Willebrand factor, type D domain
SME|mk4.001683.03	d923d4fd052d5bdfb14c7248441fb025	176	Pfam	PF05890	Eukaryotic rRNA processing protein EBP2	18	170	2.5E-39	T	23-05-2018	IPR008610	Eukaryotic rRNA processing
SME|mk4.002005.00	23daf43697b79572d329430896deb1fc	96	Pfam	PF00155	Aminotransferase class I and II	8	90	2.0E-14	T	23-05-2018	IPR004839	Aminotransferase, class I/classII
SME|mk4.001868.00	78b9dc0f7aad8b2bbf4e03acd863e1dd	76	Pfam	PF00046	Homeobox domain	25	76	1.5E-19	T	23-05-2018	IPR001356	Homeobox domain
SME|mk4.000007.25	53b29fc3d57831a6a1f88f321bb0fbaa	213	Pfam	PF02176	TRAF-type zinc finger	91	144	2.2E-6	T	23-05-2018	IPR001293	Zinc finger, TRAF-type
SME|mk4.000018.01	136066dddbe2d245b28d718e417d5bd0	274	Pfam	PF09750	Alternative splicing regulator	18	126	8.6E-15	T	23-05-2018	IPR019147	Suppressor of white apricot N-terminal domain
SME|mk4.000018.01	136066dddbe2d245b28d718e417d5bd0	274	Pfam	PF01805	Surp module	174	220	8.7E-12	T	23-05-2018	IPR000061	SWAP/Surp
SME|mk4.002987.02	4f0ff5e1c77de0249f0dc95a6519d849	180	Pfam	PF00383	Cytidine and deoxycytidylate deaminase zinc-binding region	27	141	8.8E-26	T	23-05-2018	IPR002125	Cytidine and deoxycytidylate deaminase domain
SME|mk4.039386.03	a7c396e5eaab5f9fc1b10cf134f43064	198	Pfam	PF00732	GMC oxidoreductase	3	147	4.4E-33	T	23-05-2018	IPR000172	Glucose-methanol-choline oxidoreductase, N-terminal
